tax_path,tax_name,min_ani,avg_reads_per_occurrence,phylum,family
"67769:s__PALSA-1153 sp003153195:""species""	67768:g__PALSA-1153:""genus""	67767:f__Palsa-1104:""family""	67766:o__Palsa-1104:""order""	2941:c__Polyangia:""class""	231:p__Myxococcota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",PALSA-1153 sp003153195,92.17027201056912,122.41935483870968,Myxococcota,Palsa-1104
"67799:s__Reyranella sp003153415:""species""	14052:g__Reyranella:""genus""	13662:f__Reyranellaceae:""family""	13661:o__Reyranellales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Reyranella sp003153415,92.629142328467,657.3870967741935,Proteobacteria,Reyranellaceae
"67845:s__FEN-1349 sp003153915:""species""	67844:g__FEN-1349:""genus""	4432:f__SM23-33:""family""	4431:o__SM23-33:""order""	1359:c__Phycisphaerae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",FEN-1349 sp003153915,92.55506502642709,207.95833333333334,Planctomycetota,SM23-33
"67854:s__SM23-61 sp003154025:""species""	16949:g__SM23-61:""genus""	16948:f__SM23-61:""family""	16947:o__SM23-61_A:""order""	4816:c__BSN033:""class""	5:p__Desulfobacterota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",SM23-61 sp003154025,92.32919092992572,1888.060606060606,Desulfobacterota,SM23-61
"67864:s__Fen-1058 sp003154115:""species""	67863:g__Fen-1058:""genus""	67862:f__Fen-1058:""family""	1154:o__Thermoflexales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Fen-1058 sp003154115,92.38423280173598,522.9375,Chloroflexota,Fen-1058
"67867:s__UBA668 sp003154135:""species""	67866:g__UBA668:""genus""	42907:f__Ilumatobacteraceae_A:""family""	3398:o__Acidimicrobiales:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA668 sp003154135,92.55363702385245,111.8076923076923,Actinobacteriota,Ilumatobacteraceae
"67893:s__Fen-1364 sp003154555:""species""	67370:g__Fen-1364:""genus""	67369:f__Fen-1364:""family""	50842:o__SZUA-6:""order""	375:c__Spirochaetia:""class""	374:p__Spirochaetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Fen-1364 sp003154555,92.2002524454967,100.22222222222223,Spirochaetota,Fen-1364
"67906:s__Methylocella sp003162995:""species""	65401:g__Methylocella:""genus""	1599:f__Beijerinckiaceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Methylocella sp003162995,92.6251901812026,159.45454545454547,Proteobacteria,Beijerinckiaceae
"67927:s__FEN-1219 sp003155415:""species""	67926:g__FEN-1219:""genus""	17619:f__UBA6522:""family""	17618:o__UBA6522:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",FEN-1219 sp003155415,92.47864119883825,289.5,Proteobacteria,UBA6522
"67929:s__Fen-1137 sp003155465:""species""	67460:g__Fen-1137:""genus""	67084:f__Fen-1088_B:""family""	67083:o__Palsa-1104_A:""order""	2941:c__Polyangia:""class""	231:p__Myxococcota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Fen-1137 sp003155465,92.32936071304177,96.3103448275862,Myxococcota,Fen-1088
"67933:s__Methyloglobulus sp003155565:""species""	19152:g__Methyloglobulus:""genus""	643:f__Methylomonadaceae:""family""	642:o__Methylococcales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Methyloglobulus sp003155565,93.16949621532638,144.96,Proteobacteria,Methylomonadaceae
"67957:s__Palsa-295 sp003156635:""species""	66800:g__Palsa-295:""genus""	48481:f__UBA7541_A:""family""	45272:o__Acidoferrales:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Palsa-295 sp003156635,92.31322469277484,89.95238095238095,Acidobacteriota,UBA7541
"68005:s__Fen-1467 sp003157575:""species""	67411:g__Fen-1467:""genus""	527:f__Opitutaceae:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Fen-1467 sp003157575,92.22870132302933,85.43478260869566,Verrucomicrobiota,Opitutaceae
"68054:s__KS41 sp003158415:""species""	20682:g__KS41:""genus""	643:f__Methylomonadaceae:""family""	642:o__Methylococcales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",KS41 sp003158415,92.7433228244049,149.53571428571428,Proteobacteria,Methylomonadaceae
"68098:s__Fen-1118 sp003159055:""species""	67085:g__Fen-1118:""genus""	67084:f__Fen-1088_B:""family""	67083:o__Palsa-1104_A:""order""	2941:c__Polyangia:""class""	231:p__Myxococcota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Fen-1118 sp003159055,92.29453902723904,95.14814814814815,Myxococcota,Fen-1088
"68244:s__BOG-934 sp003164305:""species""	68243:g__BOG-934:""genus""	5467:f__Acetobacteraceae:""family""	5466:o__Acetobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",BOG-934 sp003164305,92.17233955068605,153.03571428571428,Proteobacteria,Acetobacteraceae
"68250:s__BOG-931 sp003164375:""species""	68249:g__BOG-931:""genus""	6556:f__Xanthobacteraceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",BOG-931 sp003164375,92.60323029848156,525.0833333333334,Proteobacteria,Xanthobacteraceae
"68268:s__Palsa-1439 sp003164675:""species""	67699:g__Palsa-1439:""genus""	67698:f__Palsa-1439:""family""	67697:o__Palsa-1439:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Palsa-1439 sp003164675,92.38513566658833,132.56666666666666,Verrucomicrobiota,Palsa-1439
"68343:s__Bog-366 sp003165615:""species""	68319:g__Bog-366:""genus""	16923:f__UBA7540:""family""	16922:o__UBA7540:""order""	354:c__Acidobacteriae:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bog-366 sp003165615,92.244600542824,167.25806451612902,Acidobacteriota,UBA7540
"68444:s__AV80 sp003169695:""species""	66784:g__AV80:""genus""	5645:f__UBA10450:""family""	1267:o__Chthoniobacterales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",AV80 sp003169695,92.58031894148284,169.0,Verrucomicrobiota,UBA10450
"68472:s__FEN-1346 sp003170085:""species""	68471:g__FEN-1346:""genus""	68470:f__FEN-1346:""family""	68469:o__FEN-1346:""order""	1359:c__Phycisphaerae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",FEN-1346 sp003170085,92.38982793437908,657.1739130434783,Planctomycetota,FEN-1346
"68474:s__Fen-1364 sp003170115:""species""	67370:g__Fen-1364:""genus""	67369:f__Fen-1364:""family""	50842:o__SZUA-6:""order""	375:c__Spirochaetia:""class""	374:p__Spirochaetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Fen-1364 sp003170115,92.759839402862,495.21875,Spirochaetota,Fen-1364
"69112:s__Udaeobacter sp003218915:""species""	48468:g__Udaeobacter:""genus""	5645:f__UBA10450:""family""	1267:o__Chthoniobacterales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Udaeobacter sp003218915,92.84669506114224,77.57142857142857,Verrucomicrobiota,UBA10450
"69137:s__Udaeobacter sp003219945:""species""	48468:g__Udaeobacter:""genus""	5645:f__UBA10450:""family""	1267:o__Chthoniobacterales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Udaeobacter sp003219945,92.72563884704536,147.25,Verrucomicrobiota,UBA10450
"69142:s__Udaeobacter sp003219335:""species""	48468:g__Udaeobacter:""genus""	5645:f__UBA10450:""family""	1267:o__Chthoniobacterales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Udaeobacter sp003219335,92.35845236286262,78.65384615384616,Verrucomicrobiota,UBA10450
"69275:s__AR31 sp003221595:""species""	69207:g__AR31:""genus""	42938:f__CSP1-6:""family""	5555:o__Rokubacteriales:""order""	5554:c__Methylomirabilia:""class""	5553:p__Methylomirabilota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",AR31 sp003221595,92.67920198090646,456.3478260869565,Methylomirabilota,CSP1-6
"69279:s__AR31 sp003221635:""species""	69207:g__AR31:""genus""	42938:f__CSP1-6:""family""	5555:o__Rokubacteriales:""order""	5554:c__Methylomirabilia:""class""	5553:p__Methylomirabilota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",AR31 sp003221635,92.8433420159609,457.04347826086956,Methylomirabilota,CSP1-6
"69281:s__AR31 sp003221655:""species""	69207:g__AR31:""genus""	42938:f__CSP1-6:""family""	5555:o__Rokubacteriales:""order""	5554:c__Methylomirabilia:""class""	5553:p__Methylomirabilota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",AR31 sp003221655,92.73341486294758,662.9655172413793,Methylomirabilota,CSP1-6
"70040:s__Methylocella sp003244015:""species""	65401:g__Methylocella:""genus""	1599:f__Beijerinckiaceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Methylocella sp003244015,92.6614526938791,226.23809523809524,Proteobacteria,Beijerinckiaceae
"71468:s__V1-33 sp003402705:""species""	71467:g__V1-33:""genus""	71466:f__V1-33:""family""	697:o__Verrucomicrobiales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",V1-33 sp003402705,92.47417562756782,125.68181818181819,Verrucomicrobiota,V1-33
"71719:s__Flavobacterium sp003449615:""species""	1300:g__Flavobacterium:""genus""	653:f__Flavobacteriaceae:""family""	431:o__Flavobacteriales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Flavobacterium sp003449615,93.18102469310595,114.55555555555556,Bacteroidota,Flavobacteriaceae
"71896:s__UBA8401 sp003456055:""species""	17087:g__UBA8401:""genus""	17086:f__UBA8401:""family""	1689:o__UBA10030:""order""	1688:c__UBA10030:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA8401 sp003456055,93.17203187663702,148.6,Bacteroidota,UBA8401
"72122:s__UBA11373 sp003486285:""species""	72121:g__UBA11373:""genus""	18708:f__UBA11373:""family""	7381:o__UBA5794:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA11373 sp003486285,92.63506163572198,231.33333333333334,Actinobacteriota,UBA11373
"72165:s__UBA11740 sp003487805:""species""	3035:g__UBA11740:""genus""	3034:f__Pyrinomonadaceae:""family""	3033:o__Pyrinomonadales:""order""	3032:c__Blastocatellia:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA11740 sp003487805,92.39174301479738,168.76666666666668,Acidobacteriota,Pyrinomonadaceae
"72398:s__Rhodopila sp003506895:""species""	72397:g__Rhodopila:""genus""	5467:f__Acetobacteraceae:""family""	5466:o__Acetobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Rhodopila sp003506895,92.46628266773908,142.42307692307693,Proteobacteria,Acetobacteraceae
"72401:s__Prosthecobacter sp003506995:""species""	13206:g__Prosthecobacter:""genus""	13205:f__Verrucomicrobiaceae:""family""	697:o__Verrucomicrobiales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Prosthecobacter sp003506995,92.80570418472398,533.28125,Verrucomicrobiota,Verrucomicrobiaceae
"72464:s__Sediminibacterium sp003509845:""species""	13377:g__Sediminibacterium:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Sediminibacterium sp003509845,94.47381907163088,95.46666666666667,Bacteroidota,Chitinophagaceae
"72738:s__UBA9160 sp003520425:""species""	2681:g__UBA9160:""genus""	2680:f__UBA9160:""family""	2679:o__UBA9160:""order""	2678:c__UBA9160_A:""class""	231:p__Myxococcota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA9160 sp003520425,92.46216004101127,250.79310344827587,Myxococcota,UBA9160
"72857:s__UBA8522 sp003524335:""species""	8906:g__UBA8522:""genus""	8905:f__UBA8522:""family""	2475:o__Aminicenantales:""order""	2392:c__Aminicenantia:""class""	353:p__Acidobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA8522 sp003524335,92.6967454330661,2130.8846153846152,Acidobacteriota,UBA8522
"72869:s__OLB14 sp003524705:""species""	43714:g__OLB14_A:""genus""	43713:f__EnvOPS12:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",OLB14 sp003524705,92.6670675499347,982.84375,Chloroflexota,EnvOPS12
"74434:s__MAG-120802 sp003569145:""species""	2857:g__MAG-120802:""genus""	2856:f__Nanopelagicaceae:""family""	2855:o__Nanopelagicales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",MAG-120802 sp003569145,94.31658273294266,176.25925925925927,Actinobacteriota,Nanopelagicaceae
"74436:s__UBA953 sp003569165:""species""	18267:g__UBA953:""genus""	18266:f__UBA953:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA953 sp003569165,94.47498759891708,431.741935483871,Verrucomicrobiota,UBA953
"74440:s__UBA953 sp003569205:""species""	18267:g__UBA953:""genus""	18266:f__UBA953:""family""	159:o__Opitutales:""order""	158:c__Verrucomicrobiae:""class""	157:p__Verrucomicrobiota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",UBA953 sp003569205,93.728099093683,156.66666666666666,Verrucomicrobiota,UBA953
"74449:s__BD1 sp003569365:""species""	74448:g__BD1:""genus""	6518:f__UBA11657:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",BD1 sp003569365,93.51385885277772,2178.1875,Chloroflexota,UBA11657
"75779:s__F1-140-MAGs142 sp003671055:""species""	75778:g__F1-140-MAGs142:""genus""	1361:f__SM1A02:""family""	1360:o__Phycisphaerales:""order""	1359:c__Phycisphaerae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",F1-140-MAGs142 sp003671055,95.56344247838804,5838.606060606061,Planctomycetota,SM1A02
"75787:s__QWOQ01 sp003669585:""species""	75786:g__QWOQ01:""genus""	10297:f__UBA1268:""family""	998:o__Pirellulales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",QWOQ01 sp003669585,96.5437798287113,6346.515151515152,Planctomycetota,UBA1268
"75803:s__BD1 sp003670425:""species""	74448:g__BD1:""genus""	6518:f__UBA11657:""family""	943:o__Anaerolineales:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",BD1 sp003670425,96.32389295796766,7876.727272727273,Chloroflexota,UBA11657
"75821:s__QWPN01 sp003670825:""species""	75775:g__QWPN01:""genus""	10297:f__UBA1268:""family""	998:o__Pirellulales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",QWPN01 sp003670825,93.6577322441749,440.0625,Planctomycetota,UBA1268
"75829:s__QWQI01 sp003670885:""species""	75828:g__QWQI01:""genus""	17611:f__Isosphaeraceae:""family""	15916:o__Isosphaerales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",QWQI01 sp003670885,94.3420039950315,333.3333333333333,Planctomycetota,Isosphaeraceae
"75831:s__BAIKAL-G1-2R sp003670915:""species""	63155:g__BAIKAL-G1-2R:""genus""	10297:f__UBA1268:""family""	998:o__Pirellulales_A:""order""	997:c__Planctomycetes:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",BAIKAL-G1-2R sp003670915,96.4650387137046,2368.25,Planctomycetota,UBA1268
"75836:s__QWPT01 sp003671025:""species""	75835:g__QWPT01:""genus""	1361:f__SM1A02:""family""	1360:o__Phycisphaerales:""order""	1359:c__Phycisphaerae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",QWPT01 sp003671025,96.15809796071176,3199.969696969697,Planctomycetota,SM1A02
"75839:s__QWPT01 sp003671065:""species""	75835:g__QWPT01:""genus""	1361:f__SM1A02:""family""	1360:o__Phycisphaerales:""order""	1359:c__Phycisphaerae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",QWPT01 sp003671065,96.4976218707638,3915.5151515151515,Planctomycetota,SM1A02
"75841:s__QWPT01 sp003671075:""species""	75835:g__QWPT01:""genus""	1361:f__SM1A02:""family""	1360:o__Phycisphaerales:""order""	1359:c__Phycisphaerae:""class""	556:p__Planctomycetota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",QWPT01 sp003671075,93.71578457042403,3939.909090909091,Planctomycetota,SM1A02
